,Reward,Actor Loss,Alpha Loss,Critic 1 Loss,Critic 2 Loss
709,9140.332699999997,-1168.2668111781882,-0.042319014687279256,280.0623830159505,255.64295666627208
710,8932.0595,-1168.7134516552242,-0.011024900947255318,287.5071423463147,268.1528072164516
711,9003.630000000003,-1169.5484236900252,-0.01723079556467557,285.3671525126756,267.44464080502286
712,8939.001499999998,-1170.6358050722065,-0.02964374724060598,268.4841142134233,246.1497224749941
713,8822.088499999994,-1171.7005072699653,-0.0013424234859871142,289.54119472311,267.02158425071025
714,9462.928500000002,-1172.394091057055,-0.03320666782633223,279.6131343648891,258.2021895899917
715,8401.6958,-1171.9757782907197,-0.013915820517624267,318.04203642257534,294.98530270354917
716,9076.987400000004,-1173.198287809738,0.0013182417611883144,287.8870960582386,264.6745821249605
717,9170.497400000002,-1174.9370030875157,-0.057811582065892944,290.35137400000986,271.36812684030247
718,9146.6826,-1175.604929914378,-0.05912313678047874,280.47743949504815,258.42134263780383
719,9080.484499999999,-1175.9425776317867,-0.005574804683676874,278.47821306941483,257.40504024004696
720,9316.8275,-1177.1852595782038,-0.0062419220504134594,301.5514514036853,276.36072363034646
721,8909.687800000002,-1177.217574919113,0.008284946207446282,298.98299816401317,280.8913944128788
722,9152.614299999996,-1177.785939226247,0.0032216400058582575,309.49247680047546,289.4489576551649
723,9124.4924,-1178.1410010752052,-0.06326283973575843,306.81853970614344,291.21292006367383
724,9249.3627,-1179.3175837969538,0.022283113025354618,282.95275940557923,264.97103111190023
725,8755.5409,-1180.102233270202,-0.05286753038414801,290.2760019013376,273.22562416153727
726,8852.2071,-1180.7892005997476,-0.031377016651359474,310.96428302803423,293.97434735538985
727,8821.938800000005,-1181.7000387172507,-0.025198828918163222,300.78785196940106,281.45382366758406
728,9127.701699999998,-1182.7737839824022,-0.055507134458031314,317.57358404602667,305.0154808892144
729,8656.713099999997,-1183.3717620541352,0.017428235724718882,326.39514576305044,314.22864324396306
730,9069.061199999996,-1183.7701033775252,-0.02745031768625433,279.2681877059166,263.77723693847656
731,9025.214099999997,-1185.1844692037564,-0.022372764356509603,275.39003229622887,264.351511791499
732,8877.677099999999,-1184.3535020616318,-0.10138166804957871,291.4615039247455,278.4816425978535
733,9278.539200000003,-1185.8255048038984,-0.04601462516519758,299.035019383286,285.5397624006175
734,8858.329700000006,-1185.9730335582387,-0.01237125527301822,291.83138005420415,273.95279500942036
735,8584.918999999998,-1188.371638750789,0.003955605543322033,297.04255044339885,286.6895952321062
736,8867.629900000002,-1187.7626620205965,-0.05526296023016024,297.2329252609099,285.5539906819661
737,9158.866999999998,-1190.882967862216,0.048995415294411204,323.71906241985283,310.16901251282354
738,8766.579400000002,-1191.487409495344,0.04207991755972005,306.6119226012567,293.88613845362806
739,9182.018900000003,-1190.151447334675,-0.04873150978425537,280.58197530110675,260.9071308482777
740,8565.1032,-1192.1531180950126,0.015439573280287512,307.1954035903468,287.24117009326665
741,9070.581199999995,-1192.6311022825914,-0.0749394412745129,298.1093720715455,285.48533954042375
742,9155.9942,-1194.3955978239426,0.0008149760013276881,294.5272605202415,283.1222958034939
743,9021.862399999996,-1194.813562874842,0.0362252625025282,314.7064856326941,306.3657795299183
744,8717.3916,-1196.2119744811396,-0.012604443299950975,314.42885088679765,298.4476913298019
745,9386.831500000004,-1197.150481869476,0.025699573597221664,297.80473697546756,288.8605309688684
746,8843.521199999997,-1197.6550181995738,-0.029249845844025565,308.6997981215968,287.0165249602963
747,8967.2067,-1198.534024325284,0.0014676337666583784,297.9954694497465,276.0002589370265
748,9069.094900000002,-1199.5525777797507,0.04360963074923164,293.26014385801375,274.74867263948073
749,8642.469699999998,-1200.5059259588068,-0.010392804470176648,279.5738719593395,264.23006061592486
750,9200.028400000005,-1199.856442846433,-0.05116329498288005,297.41353183322485,280.99979130908696
751,9046.977699999998,-1200.8331693398832,0.003706287159913718,305.818404997238,301.8304364753492
752,8609.767500000002,-1200.214736476089,-0.02988396483388814,295.9038546783756,283.26913637103456
753,8534.9728,-1200.9431694878472,-0.01188376271212944,326.45854032882534,322.60823398166235
754,8636.081199999999,-1201.2882080078125,0.002013305070424321,321.7005089653863,300.9136210740215
755,8763.159599999997,-1201.9026902324022,-0.02598667980143518,311.2982572305082,293.4663113680753
756,9347.348100000001,-1203.0176952631787,-0.10457117871541266,308.31646219889325,294.2735159517539
757,9189.632699999998,-1203.7999218256787,0.022053600298334853,320.4517076280382,300.0050540500217
758,8740.216799999997,-1203.3995410649463,-0.007701266556978226,325.4821569269354,314.46139464715515
759,9051.6938,-1204.6810167100693,-0.020566117394753176,301.2660097064394,284.19427844731496
760,8731.818499999992,-1205.4563666449653,-0.0003452095193694336,319.351774581755,298.80415220934935
761,8774.867099999998,-1206.0739783084755,0.036138673623402916,316.98804111673377,289.98206059619633
762,8603.602300000002,-1205.172207919034,-0.08222630288865831,301.81483721492265,287.4612878356317
763,9073.433200000003,-1205.8399115668403,-0.044008841267739886,313.460205078125,289.10070816194167
764,9203.393999999998,-1205.8154050268308,-0.04662250369937733,336.41083842576154,312.28442367399583
765,9074.924,-1205.5163265960384,-0.056998217497209104,333.92203082460344,310.5147211864741
766,8786.717900000001,-1207.386611476089,0.04557076111586407,325.0808016073824,304.04643557770083
767,8907.261399999998,-1207.0980421894728,-0.0023997301480384787,302.649013634884,281.62257493144335
768,8834.4156,-1206.6457482540245,-0.08356589455195147,315.98519758744675,291.0584907917061
769,8790.527499999997,-1207.609968089094,-0.08665202305925013,302.5151871189927,283.0046753546204
770,8669.030899999998,-1207.970139628709,-0.024763404871478226,325.35131450614546,298.12662066835344
771,8960.257399999995,-1209.367098721591,0.03188782136398132,351.3111111419369,326.872353293679
772,8813.4776,-1210.849874477194,-0.017450836139044378,331.2448659569326,308.4282406893644
773,8600.348400000003,-1211.7762944385258,0.05830894594993254,309.8172837074357,285.3485338615649
774,9310.0838,-1212.5797661675347,-0.012216916364250761,297.6238346292515,277.5756845185251
775,8683.999799999998,-1214.1045415088383,-0.018795751863055758,302.59920555654196,283.1924688165838
776,8913.320599999997,-1213.283508917298,-0.0036995041400495203,290.4228147256254,268.0522750700363
777,9027.1189,-1212.2803905756787,-0.05358339447264719,311.49689583826546,279.18329751371135
778,8865.1187,-1212.1131431502524,-0.09665500722599751,300.81809011131827,280.230839584813
