,Rewards Episodi,actor_losses,critic_losses
928,302.64,"tf.Tensor(-10.951934, shape=(), dtype=float32)","tf.Tensor(625.96594, shape=(), dtype=float32)"
929,302.64,"tf.Tensor(-10.953182, shape=(), dtype=float32)","tf.Tensor(643.4571, shape=(), dtype=float32)"
930,302.64,"tf.Tensor(-10.954961, shape=(), dtype=float32)","tf.Tensor(630.6157, shape=(), dtype=float32)"
931,302.64,"tf.Tensor(-10.9573555, shape=(), dtype=float32)","tf.Tensor(629.58014, shape=(), dtype=float32)"
932,302.64,"tf.Tensor(-10.9595995, shape=(), dtype=float32)","tf.Tensor(728.82904, shape=(), dtype=float32)"
933,302.64,"tf.Tensor(-10.962229, shape=(), dtype=float32)","tf.Tensor(717.01776, shape=(), dtype=float32)"
934,302.64,"tf.Tensor(-10.964917, shape=(), dtype=float32)","tf.Tensor(727.87366, shape=(), dtype=float32)"
935,302.64,"tf.Tensor(-10.967493, shape=(), dtype=float32)","tf.Tensor(671.965, shape=(), dtype=float32)"
936,302.64,"tf.Tensor(-10.969519, shape=(), dtype=float32)","tf.Tensor(692.1652, shape=(), dtype=float32)"
937,302.64,"tf.Tensor(-10.972263, shape=(), dtype=float32)","tf.Tensor(578.758, shape=(), dtype=float32)"
938,302.64,"tf.Tensor(-10.975404, shape=(), dtype=float32)","tf.Tensor(699.34766, shape=(), dtype=float32)"
939,302.64,"tf.Tensor(-10.978562, shape=(), dtype=float32)","tf.Tensor(682.79736, shape=(), dtype=float32)"
940,302.64,"tf.Tensor(-10.981843, shape=(), dtype=float32)","tf.Tensor(598.6377, shape=(), dtype=float32)"
941,302.0,"tf.Tensor(-10.984658, shape=(), dtype=float32)","tf.Tensor(753.5514, shape=(), dtype=float32)"
942,302.64,"tf.Tensor(-10.986951, shape=(), dtype=float32)","tf.Tensor(728.634, shape=(), dtype=float32)"
943,302.64,"tf.Tensor(-10.988726, shape=(), dtype=float32)","tf.Tensor(733.4942, shape=(), dtype=float32)"
944,302.64,"tf.Tensor(-10.992068, shape=(), dtype=float32)","tf.Tensor(594.4466, shape=(), dtype=float32)"
945,302.64,"tf.Tensor(-10.995526, shape=(), dtype=float32)","tf.Tensor(644.4899, shape=(), dtype=float32)"
946,302.64,"tf.Tensor(-10.997723, shape=(), dtype=float32)","tf.Tensor(772.96796, shape=(), dtype=float32)"
947,302.64,"tf.Tensor(-10.999423, shape=(), dtype=float32)","tf.Tensor(638.2974, shape=(), dtype=float32)"
948,302.64,"tf.Tensor(-11.001474, shape=(), dtype=float32)","tf.Tensor(643.47406, shape=(), dtype=float32)"
949,302.64,"tf.Tensor(-11.004447, shape=(), dtype=float32)","tf.Tensor(651.48914, shape=(), dtype=float32)"
950,302.64,"tf.Tensor(-11.0084, shape=(), dtype=float32)","tf.Tensor(738.30774, shape=(), dtype=float32)"
951,302.64,"tf.Tensor(-11.012354, shape=(), dtype=float32)","tf.Tensor(704.8652, shape=(), dtype=float32)"
952,302.64,"tf.Tensor(-11.015966, shape=(), dtype=float32)","tf.Tensor(695.9966, shape=(), dtype=float32)"
953,302.64,"tf.Tensor(-11.020076, shape=(), dtype=float32)","tf.Tensor(659.34937, shape=(), dtype=float32)"
954,302.64,"tf.Tensor(-11.02399, shape=(), dtype=float32)","tf.Tensor(628.3119, shape=(), dtype=float32)"
955,302.64,"tf.Tensor(-11.027177, shape=(), dtype=float32)","tf.Tensor(767.0394, shape=(), dtype=float32)"
956,302.64,"tf.Tensor(-11.030427, shape=(), dtype=float32)","tf.Tensor(690.8256, shape=(), dtype=float32)"
957,302.64,"tf.Tensor(-11.033672, shape=(), dtype=float32)","tf.Tensor(701.39923, shape=(), dtype=float32)"
958,302.64,"tf.Tensor(-11.036671, shape=(), dtype=float32)","tf.Tensor(642.2994, shape=(), dtype=float32)"
959,302.64,"tf.Tensor(-11.039731, shape=(), dtype=float32)","tf.Tensor(774.15063, shape=(), dtype=float32)"
960,302.64,"tf.Tensor(-11.043171, shape=(), dtype=float32)","tf.Tensor(681.3764, shape=(), dtype=float32)"
961,302.64,"tf.Tensor(-11.047031, shape=(), dtype=float32)","tf.Tensor(616.20917, shape=(), dtype=float32)"
962,302.64,"tf.Tensor(-11.05099, shape=(), dtype=float32)","tf.Tensor(805.2237, shape=(), dtype=float32)"
963,302.64,"tf.Tensor(-11.054756, shape=(), dtype=float32)","tf.Tensor(665.9712, shape=(), dtype=float32)"
964,302.64,"tf.Tensor(-11.058062, shape=(), dtype=float32)","tf.Tensor(611.33923, shape=(), dtype=float32)"
965,302.64,"tf.Tensor(-11.061851, shape=(), dtype=float32)","tf.Tensor(726.8162, shape=(), dtype=float32)"
966,302.64,"tf.Tensor(-11.066362, shape=(), dtype=float32)","tf.Tensor(619.10345, shape=(), dtype=float32)"
967,302.64,"tf.Tensor(-11.071593, shape=(), dtype=float32)","tf.Tensor(692.7419, shape=(), dtype=float32)"
968,476.18,"tf.Tensor(-22.158154, shape=(), dtype=float32)","tf.Tensor(1415.9308, shape=(), dtype=float32)"
969,302.28,"tf.Tensor(-11.086296, shape=(), dtype=float32)","tf.Tensor(656.1219, shape=(), dtype=float32)"
970,302.64,"tf.Tensor(-11.091717, shape=(), dtype=float32)","tf.Tensor(605.99426, shape=(), dtype=float32)"
971,302.64,"tf.Tensor(-11.096814, shape=(), dtype=float32)","tf.Tensor(704.60736, shape=(), dtype=float32)"
972,302.64,"tf.Tensor(-11.101206, shape=(), dtype=float32)","tf.Tensor(682.0095, shape=(), dtype=float32)"
973,302.64,"tf.Tensor(-11.105408, shape=(), dtype=float32)","tf.Tensor(748.7434, shape=(), dtype=float32)"
974,302.64,"tf.Tensor(-11.109097, shape=(), dtype=float32)","tf.Tensor(679.5172, shape=(), dtype=float32)"
975,302.64,"tf.Tensor(-11.112632, shape=(), dtype=float32)","tf.Tensor(620.03033, shape=(), dtype=float32)"
976,302.64,"tf.Tensor(-11.116334, shape=(), dtype=float32)","tf.Tensor(701.70306, shape=(), dtype=float32)"
977,302.64,"tf.Tensor(-11.120092, shape=(), dtype=float32)","tf.Tensor(657.4819, shape=(), dtype=float32)"
978,302.64,"tf.Tensor(-11.124695, shape=(), dtype=float32)","tf.Tensor(678.9695, shape=(), dtype=float32)"
979,371.76000000000005,"tf.Tensor(-16.696321, shape=(), dtype=float32)","tf.Tensor(1197.6637, shape=(), dtype=float32)"
980,302.46,"tf.Tensor(-11.137578, shape=(), dtype=float32)","tf.Tensor(748.95953, shape=(), dtype=float32)"
981,302.64,"tf.Tensor(-11.141566, shape=(), dtype=float32)","tf.Tensor(780.4305, shape=(), dtype=float32)"
982,302.64,"tf.Tensor(-11.145365, shape=(), dtype=float32)","tf.Tensor(771.58435, shape=(), dtype=float32)"
983,302.64,"tf.Tensor(-11.149148, shape=(), dtype=float32)","tf.Tensor(866.5862, shape=(), dtype=float32)"
984,302.64,"tf.Tensor(-11.152383, shape=(), dtype=float32)","tf.Tensor(673.1066, shape=(), dtype=float32)"
985,302.64,"tf.Tensor(-11.155673, shape=(), dtype=float32)","tf.Tensor(679.3583, shape=(), dtype=float32)"
986,302.64,"tf.Tensor(-11.159336, shape=(), dtype=float32)","tf.Tensor(589.2138, shape=(), dtype=float32)"
987,302.64,"tf.Tensor(-11.163233, shape=(), dtype=float32)","tf.Tensor(752.8044, shape=(), dtype=float32)"
988,302.64,"tf.Tensor(-11.166592, shape=(), dtype=float32)","tf.Tensor(759.95233, shape=(), dtype=float32)"
989,302.64,"tf.Tensor(-11.169844, shape=(), dtype=float32)","tf.Tensor(708.87036, shape=(), dtype=float32)"
990,302.64,"tf.Tensor(-11.173327, shape=(), dtype=float32)","tf.Tensor(808.6866, shape=(), dtype=float32)"
991,302.64,"tf.Tensor(-11.176787, shape=(), dtype=float32)","tf.Tensor(656.6351, shape=(), dtype=float32)"
992,302.64,"tf.Tensor(-11.179688, shape=(), dtype=float32)","tf.Tensor(756.0561, shape=(), dtype=float32)"
993,302.64,"tf.Tensor(-11.182743, shape=(), dtype=float32)","tf.Tensor(677.9497, shape=(), dtype=float32)"
994,302.64,"tf.Tensor(-11.186807, shape=(), dtype=float32)","tf.Tensor(732.3049, shape=(), dtype=float32)"
995,302.64,"tf.Tensor(-11.191628, shape=(), dtype=float32)","tf.Tensor(696.3926, shape=(), dtype=float32)"
996,302.64,"tf.Tensor(-11.196519, shape=(), dtype=float32)","tf.Tensor(744.4606, shape=(), dtype=float32)"
997,302.64,"tf.Tensor(-11.201313, shape=(), dtype=float32)","tf.Tensor(758.9928, shape=(), dtype=float32)"
998,302.64,"tf.Tensor(-11.2062645, shape=(), dtype=float32)","tf.Tensor(661.4589, shape=(), dtype=float32)"
999,302.64,"tf.Tensor(-11.210676, shape=(), dtype=float32)","tf.Tensor(689.1128, shape=(), dtype=float32)"
